RegionName,Year,Month,HousePrice
Massachusetts,2012,9,193924.16128998774
Massachusetts,2012,10,194748.45851405733
Massachusetts,2012,11,195729.13222988692
Massachusetts,2012,12,197000.53094015145
Massachusetts,2013,1,198747.49915351399
Massachusetts,2013,2,200733.16380112802
Massachusetts,2013,3,202232.27475666767
Massachusetts,2013,4,203337.0092238299
Massachusetts,2013,5,204498.35131219786
Massachusetts,2013,6,205898.66977396875
Massachusetts,2013,7,207429.43871208566
Massachusetts,2013,8,208954.77731784657
Massachusetts,2013,9,210805.54306126415
Massachusetts,2013,10,212912.70852010915
Massachusetts,2013,11,214945.62395600614
Massachusetts,2013,12,216830.1745031123
Massachusetts,2014,1,218503.4967293724
Massachusetts,2014,2,220102.3958124587
Massachusetts,2014,3,221686.07398629226
Massachusetts,2014,4,223225.9099516674
Massachusetts,2014,5,225000.65356721677
Massachusetts,2014,6,226306.91521111238
Massachusetts,2014,7,227563.9159939964
Massachusetts,2014,8,228505.6891724215
Massachusetts,2014,9,229595.8517101178
Massachusetts,2014,10,230363.11888920193
Massachusetts,2014,11,231109.9149001055
Massachusetts,2014,12,232188.34540524657
Massachusetts,2015,1,233599.48559482087
Massachusetts,2015,2,235195.0737456835
Massachusetts,2015,3,236651.8133760945
Massachusetts,2015,4,237956.8377996029
Massachusetts,2015,5,239143.9266511264
Massachusetts,2015,6,240143.03472355762
Massachusetts,2015,7,241305.62188877762
Massachusetts,2015,8,243018.7541986389
Massachusetts,2015,9,245039.73112431238
Massachusetts,2015,10,247312.0233928756
Massachusetts,2015,11,249209.2300843152
Massachusetts,2015,12,251173.0117038385
Massachusetts,2016,1,252973.2180233877
Massachusetts,2016,2,254618.19061182608
Massachusetts,2016,3,256028.57868906637
Massachusetts,2016,4,257595.52056481442
Massachusetts,2016,5,259494.81096012
Massachusetts,2016,6,261519.94659208844
Massachusetts,2016,7,263006.98156715604
Massachusetts,2016,8,264105.1007081539
Massachusetts,2016,9,265396.2522591625
Massachusetts,2016,10,267182.83663932193
Massachusetts,2016,11,269676.9294874372
Massachusetts,2016,12,271952.3481289011
Massachusetts,2017,1,273855.7528879538
Massachusetts,2017,2,275196.59925735765
Massachusetts,2017,3,276860.284449149
Massachusetts,2017,4,279102.2101174682
Massachusetts,2017,5,281281.2490727047
Massachusetts,2017,6,283388.1403901123
Massachusetts,2017,7,285450.0391848586
Massachusetts,2017,8,287630.45202089445
Massachusetts,2017,9,289776.29979527806
Massachusetts,2017,10,291519.5491245598
Massachusetts,2017,11,293071.2171606883
Massachusetts,2017,12,294503.213480104
Massachusetts,2018,1,296096.1947777316
Massachusetts,2018,2,297960.65634725854
Massachusetts,2018,3,300435.33065300307
Massachusetts,2018,4,302920.6242765894
Massachusetts,2018,5,305345.93371069577
Massachusetts,2018,6,307109.72259447986
Massachusetts,2018,7,309000.17523806693
Massachusetts,2018,8,310623.5932719899
Massachusetts,2018,9,312248.83967566374
Massachusetts,2018,10,313169.15103760216
Massachusetts,2018,11,313923.38662538485
Massachusetts,2018,12,314267.45880716835
Massachusetts,2019,1,314706.1958993936
Massachusetts,2019,2,315111.3400594346
Massachusetts,2019,3,315699.6367835126
Massachusetts,2019,4,316580.8356385043
Massachusetts,2019,5,317316.9212792421
Massachusetts,2019,6,318094.6067616357
Massachusetts,2019,7,318564.49229388434
Massachusetts,2019,8,318820.00821092795
Massachusetts,2019,9,318756.82846407936
Massachusetts,2019,10,319097.98076722806
Massachusetts,2019,11,320109.9919282029
Massachusetts,2019,12,321333.65579136607
Massachusetts,2020,1,323350.4100003492
Massachusetts,2020,2,325586.313638103
Massachusetts,2020,3,328109.6497412307
Massachusetts,2020,4,329919.878771974
Massachusetts,2020,5,330757.201327353
Massachusetts,2020,6,330881.2337961789
Massachusetts,2020,7,330765.7358730868
Massachusetts,2020,8,331342.7768652977
Massachusetts,2020,9,332858.9463302168
Massachusetts,2020,10,334890.8721359305
Massachusetts,2020,11,337396.39402014576
Massachusetts,2020,12,340128.0106556729
Massachusetts,2021,1,341992.5252729685
Massachusetts,2021,2,343473.53183377354
Massachusetts,2021,3,344763.85225570627
Massachusetts,2021,4,347106.86112138466
Massachusetts,2021,5,350262.1849780817
Massachusetts,2021,6,353714.97877510224
Massachusetts,2021,7,356685.7546807821
Massachusetts,2021,8,358666.19774606975
Massachusetts,2021,9,359563.7903832008
Massachusetts,2021,10,360392.0889631839
Massachusetts,2021,11,361731.6015080794
Massachusetts,2021,12,363700.5858185718
Massachusetts,2022,1,366008.7274568146
Massachusetts,2022,2,368598.5375252805
Massachusetts,2022,3,371845.60208175326
Massachusetts,2022,4,375403.02016341797
Massachusetts,2022,5,378809.0768335743
Massachusetts,2022,6,381722.87953917385
Massachusetts,2022,7,383114.5447137685
Massachusetts,2022,8,382958.87882071343
Massachusetts,2022,9,381322.31640480354
Massachusetts,2022,10,380114.00311720016
Massachusetts,2022,11,379696.8518358728
Massachusetts,2022,12,380046.87053086545
Massachusetts,2023,1,380442.6680918921
Massachusetts,2023,2,380497.47842820047
Massachusetts,2023,3,381038.5621383551
Massachusetts,2023,4,382797.0937847088
Massachusetts,2023,5,386053.2955633867
Massachusetts,2023,6,389880.20418173104
Massachusetts,2023,7,393403.90706658026
Massachusetts,2023,8,396709.4713632779
Massachusetts,2023,9,399524.7148178761
Massachusetts,2023,10,401742.8872944397
Massachusetts,2023,11,403463.04265882313
Michigan,2000,1,69954.6917734676
Michigan,2000,2,69920.86024601912
Michigan,2000,3,70062.33401434543
Michigan,2000,4,70310.45280934036
Michigan,2000,5,70716.12996862303
Michigan,2000,6,71126.28542237479
Michigan,2000,7,71620.92632067643
Michigan,2000,8,72119.73336280037
Michigan,2000,9,72642.28607345081
Michigan,2000,10,73117.72811690443
Michigan,2000,11,73687.18838805343
Michigan,2000,12,74258.78833916654
Michigan,2001,1,74768.42733925935
Michigan,2001,2,75100.93394168545
Michigan,2001,3,75380.53561625826
Michigan,2001,4,75717.35376505968
Michigan,2001,5,76153.99507346675
Michigan,2001,6,76601.88125883653
Michigan,2001,7,77063.75657022838
Michigan,2001,8,77514.32031928227
Michigan,2001,9,77943.84036404849
Michigan,2001,10,78351.9761295474
Michigan,2001,11,78737.60578576912
Michigan,2001,12,79084.67655120308
Michigan,2002,1,79403.28754604334
Michigan,2002,2,79679.86176535934
Michigan,2002,3,79999.0169294153
Michigan,2002,4,80257.54526189031
Michigan,2002,5,80504.04673348689
Michigan,2002,6,80723.56790935597
Michigan,2002,7,80959.23026143946
Michigan,2002,8,81257.0426625813
Michigan,2002,9,81531.52039181307
Michigan,2002,10,81823.14384156537
Michigan,2002,11,82061.60041583698
Michigan,2002,12,82330.50675317888
Michigan,2003,1,82548.24856652674
Michigan,2003,2,82702.94971826325
Michigan,2003,3,82751.28959914652
Michigan,2003,4,82757.32520344161
Michigan,2003,5,82880.89842666598
Michigan,2003,6,83108.82497654327
Michigan,2003,7,83414.44155816553
Michigan,2003,8,83646.55745605154
Michigan,2003,9,83903.59221343481
Michigan,2003,10,84236.78330722284
Michigan,2003,11,84632.26678441494
Michigan,2003,12,84993.71795561539
Michigan,2004,1,85348.17191337883
Michigan,2004,2,85618.47777084663
Michigan,2004,3,85885.53873689442
Michigan,2004,4,86108.05541986082
Michigan,2004,5,86382.54375453411
Michigan,2004,6,86664.90872930412
Michigan,2004,7,86956.1828377469
Michigan,2004,8,87255.4385315393
Michigan,2004,9,87613.93438975122
Michigan,2004,10,88023.43140455168
Michigan,2004,11,88453.23260995855
Michigan,2004,12,88845.573600486
Michigan,2005,1,89181.11499207951
Michigan,2005,2,89456.93776191484
Michigan,2005,3,89679.70069272576
Michigan,2005,4,89905.13943396707
Michigan,2005,5,90113.91149569738
Michigan,2005,6,90292.28275516497
Michigan,2005,7,90418.53148810432
Michigan,2005,8,90552.58677882377
Michigan,2005,9,90675.34167510156
Michigan,2005,10,90782.2122802275
Michigan,2005,11,90872.167452348
Michigan,2005,12,90979.57217266732
Michigan,2006,1,91069.71594267317
Michigan,2006,2,91122.6888912596
Michigan,2006,3,91106.40891222947
Michigan,2006,4,91037.32209484039
Michigan,2006,5,90970.18630057797
Michigan,2006,6,90894.19770621305
Michigan,2006,7,90811.46924644867
Michigan,2006,8,90677.48291082843
Michigan,2006,9,90503.2922858792
Michigan,2006,10,90345.12814942928
Michigan,2006,11,90156.89431653236
Michigan,2006,12,89938.07389649568
Michigan,2007,1,89626.5952972269
Michigan,2007,2,89317.62811632117
Michigan,2007,3,88975.20768775867
Michigan,2007,4,88612.83564844688
Michigan,2007,5,88100.6293076985
Michigan,2007,6,87568.91538232575
Michigan,2007,7,86897.63080642732
Michigan,2007,8,86307.02549701718
Michigan,2007,9,85672.82227298316
Michigan,2007,10,85055.21615981146
Michigan,2007,11,84345.38610772249
Michigan,2007,12,83674.94747565854
Michigan,2008,1,83039.38591685671
Michigan,2008,2,82355.73826618753
Michigan,2008,3,81611.03013953549
Michigan,2008,4,80838.41389670104
Michigan,2008,5,80170.76928850537
Michigan,2008,6,79508.93556589313
Michigan,2008,7,78700.37665228876
Michigan,2008,8,77740.64138629712
Michigan,2008,9,76664.50227409239
Michigan,2008,10,75779.54327040064
Michigan,2008,11,74996.44870799781
Michigan,2008,12,74163.4756447753
Michigan,2009,1,72873.11609663205
Michigan,2009,2,71452.5921304377
Michigan,2009,3,69988.0335084923
Michigan,2009,4,68819.0423415645
Michigan,2009,5,67693.33390845338
Michigan,2009,6,66574.47073102325
Michigan,2009,7,65590.30488905644
Michigan,2009,8,64694.68728431075
Michigan,2009,9,63811.51270005928
Michigan,2009,10,62812.21141913827
Michigan,2009,11,61827.23644804379
Michigan,2009,12,60964.863796305624
Michigan,2010,1,60315.88727275533
Michigan,2010,2,59638.318932522634
Michigan,2010,3,59086.45296232126
Michigan,2010,4,58612.10988193885
Michigan,2010,5,58346.57922028473
Michigan,2010,6,58204.68622128615
Michigan,2010,7,57913.47014032643
Michigan,2010,8,57327.74334204678
Michigan,2010,9,56552.39031719416
Michigan,2010,10,55789.68131672939
Michigan,2010,11,55149.432377899124
Michigan,2010,12,54507.988047263585
Michigan,2011,1,53820.370732432326
Michigan,2011,2,53177.848910799774
Michigan,2011,3,52566.78001469732
Michigan,2011,4,51988.906369938544
Michigan,2011,5,51461.486052761575
Michigan,2011,6,51079.03924767222
Michigan,2011,7,50866.917309077624
Michigan,2011,8,50729.01325782932
Michigan,2011,9,50628.25902016871
Michigan,2011,10,50450.98598728811
Michigan,2011,11,50293.344247710535
Michigan,2011,12,50163.60344970461
Michigan,2012,1,50112.29268899121
Michigan,2012,2,50252.047723968164
Michigan,2012,3,50530.25251876729
Michigan,2012,4,50938.453337208135
Michigan,2012,5,51360.79571756121
Michigan,2012,6,51756.102303284235
Michigan,2012,7,52240.822116834686
Michigan,2012,8,52661.59273086291
Michigan,2012,9,53269.35111764647
Michigan,2012,10,53838.93568593284
Michigan,2012,11,54358.24952288659
Michigan,2012,12,54632.81115396591
Michigan,2013,1,54886.66140820336
Michigan,2013,2,55251.830097072314
Michigan,2013,3,55756.47875062658
Michigan,2013,4,56442.696709715965
Michigan,2013,5,57247.94100279228
Michigan,2013,6,58215.93691898407
Michigan,2013,7,59197.65230801308
Michigan,2013,8,60451.59948517998
Michigan,2013,9,61775.66890946197
Michigan,2013,10,63097.24254724776
Michigan,2013,11,63929.37993426711
Michigan,2013,12,64601.35396880189
Michigan,2014,1,65188.726155310665
Michigan,2014,2,65872.29899115876
Michigan,2014,3,66491.42393524066
Michigan,2014,4,67304.55725085268
Michigan,2014,5,68239.75140102215
Michigan,2014,6,69190.83894304477
Michigan,2014,7,70048.99940632551
Michigan,2014,8,70738.47938207758
Michigan,2014,9,71361.36200487996
Michigan,2014,10,71763.16104761286
Michigan,2014,11,72149.22332732192
Michigan,2014,12,72470.48130972673
Michigan,2015,1,72769.0434308467
Michigan,2015,2,73138.99373486759
Michigan,2015,3,73744.86674327699
Michigan,2015,4,74588.7670226881
Michigan,2015,5,75324.34817252045
Michigan,2015,6,75777.22802995893
Michigan,2015,7,76105.1329802663
Michigan,2015,8,76574.35300391876
Michigan,2015,9,77137.06049130343
Michigan,2015,10,77631.62109910561
Michigan,2015,11,77909.0310818549
Michigan,2015,12,78216.4856613882
Michigan,2016,1,78838.2977566706
Michigan,2016,2,79524.26582489278
Michigan,2016,3,80061.72790259802
Michigan,2016,4,80581.79781314943
Michigan,2016,5,81245.268969956
Michigan,2016,6,82158.63589073914
Michigan,2016,7,82726.20304255853
Michigan,2016,8,83213.95839588619
Michigan,2016,9,83595.14090205265
Michigan,2016,10,84074.10767385967
Michigan,2016,11,84832.29926837336
Michigan,2016,12,85665.02189705818
Michigan,2017,1,86536.70134845714
Michigan,2017,2,87266.83040874671
Michigan,2017,3,88061.60299553759
Michigan,2017,4,88789.20341258717
Michigan,2017,5,89539.28617331148
Michigan,2017,6,90273.54929045797
Michigan,2017,7,91169.06195917213
Michigan,2017,8,92023.62106403119
Michigan,2017,9,92812.87658221881
Michigan,2017,10,93747.999079327
Michigan,2017,11,94709.03790246774
Michigan,2017,12,95782.26225179892
Michigan,2018,1,96768.34121031924
Michigan,2018,2,97802.91233513306
Michigan,2018,3,98960.35887705063
Michigan,2018,4,100077.31010824244
Michigan,2018,5,101214.86672751103
Michigan,2018,6,102089.83878991849
Michigan,2018,7,103073.20214673842
Michigan,2018,8,103897.10649759887
Michigan,2018,9,104713.38065356588
Michigan,2018,10,105112.22832002623
Michigan,2018,11,105455.36188197351
Michigan,2018,12,105947.18175553235
Michigan,2019,1,106866.75277008669
Michigan,2019,2,107965.51361250033
Michigan,2019,3,109167.58928292246
Michigan,2019,4,110117.93973484387
Michigan,2019,5,110932.06812299877
Michigan,2019,6,111379.48649971448
Michigan,2019,7,111534.22948248145
Michigan,2019,8,111536.07007155057
Michigan,2019,9,111424.64289657533
Michigan,2019,10,111661.78619149064
Michigan,2019,11,112096.65990591311
Michigan,2019,12,112683.54061124964
Michigan,2020,1,113634.95765993012
Michigan,2020,2,114855.20871809454
Michigan,2020,3,116323.72587331195
Michigan,2020,4,117447.99250313068
Michigan,2020,5,118031.17736380332
Michigan,2020,6,118182.06053520445
Michigan,2020,7,118192.24670426045
Michigan,2020,8,118570.36643405336
Michigan,2020,9,119461.22508936176
Michigan,2020,10,120775.63023620954
Michigan,2020,11,122605.44123195125
Michigan,2020,12,124506.07588876151
Michigan,2021,1,126380.78416970285
Michigan,2021,2,128286.17133124347
Michigan,2021,3,130499.45957909626
Michigan,2021,4,132862.44904967572
Michigan,2021,5,135261.4981785439
Michigan,2021,6,137578.45061962315
Michigan,2021,7,139381.72346085927
Michigan,2021,8,140337.29737039053
Michigan,2021,9,140523.65168043412
Michigan,2021,10,140738.22657675404
Michigan,2021,11,141194.66247844626
Michigan,2021,12,141734.16541191086
Michigan,2022,1,142694.22227930688
Michigan,2022,2,144445.00147462686
Michigan,2022,3,147077.06024306404
Michigan,2022,4,149846.8338464422
Michigan,2022,5,151871.97004727498
Michigan,2022,6,153157.10290846415
Michigan,2022,7,153444.79499218677
Michigan,2022,8,153139.99137854113
Michigan,2022,9,152604.79110394136
Michigan,2022,10,152522.49628165434
Michigan,2022,11,152708.5384823796
Michigan,2022,12,153003.63774006462
Michigan,2023,1,152902.7868154591
Michigan,2023,2,152723.25847406112
Michigan,2023,3,152491.4736003248
Michigan,2023,4,152649.3195299092
Michigan,2023,5,153123.2384016995
Michigan,2023,6,154079.55910470587
Michigan,2023,7,155183.08256469926
Michigan,2023,8,156530.25314891085
Michigan,2023,9,157616.00953392347
Michigan,2023,10,158604.3586562736
Michigan,2023,11,159341.38190771325
Minnesota,2000,1,61890.296386564325
Minnesota,2000,2,62233.06921661316
Minnesota,2000,3,62558.336285934776
Minnesota,2000,4,63243.10335238448
Minnesota,2000,5,63962.12350986899
Minnesota,2000,6,64756.324087799476
Minnesota,2000,7,65726.45520730152
Minnesota,2000,8,67018.66703459025
Minnesota,2000,9,68363.63204498653
Minnesota,2000,10,69638.62491011088
Minnesota,2000,11,70684.37240819237
Minnesota,2000,12,71751.29654483887
Minnesota,2001,1,72673.20863471973
Minnesota,2001,2,73507.79134850246
Minnesota,2001,3,74307.05002548921
Minnesota,2001,4,75195.97092956601
Minnesota,2001,5,76085.6705318924
Minnesota,2001,6,76974.49598853638
Minnesota,2001,7,77900.33706851787
Minnesota,2001,8,78808.95533952788
Minnesota,2001,9,79754.26028633924
Minnesota,2001,10,80808.10303873259
Minnesota,2001,11,81860.27277039325
Minnesota,2001,12,82852.49283879019
Minnesota,2002,1,83687.8014976367
Minnesota,2002,2,84474.01734231452
Minnesota,2002,3,85194.57376333671
Minnesota,2002,4,85887.60717985126
Minnesota,2002,5,86810.27181837107
Minnesota,2002,6,87738.90001910938
Minnesota,2002,7,88658.07590359928
Minnesota,2002,8,89440.59596838971
Minnesota,2002,9,90252.33658376016
Minnesota,2002,10,91110.07578593724
Minnesota,2002,11,91979.06274824438
Minnesota,2002,12,92901.09511049383
Minnesota,2003,1,93848.35359774565
Minnesota,2003,2,94679.41020593849
Minnesota,2003,3,95516.10940195863
Minnesota,2003,4,96248.47385549164
Minnesota,2003,5,97056.42272400396
Minnesota,2003,6,97771.10015188195
Minnesota,2003,7,98563.32884704502
Minnesota,2003,8,99270.57087738643
Minnesota,2003,9,99955.44115623733
Minnesota,2003,10,100566.76217840328
Minnesota,2003,11,101244.73015269336
Minnesota,2003,12,101948.34766166237
Minnesota,2004,1,102668.26896227377
Minnesota,2004,2,103423.48152796798
Minnesota,2004,3,104170.9010454407
Minnesota,2004,4,104969.67752417603
Minnesota,2004,5,105794.07452032396
Minnesota,2004,6,106696.38771682608
Minnesota,2004,7,107530.28311578537
Minnesota,2004,8,108225.0540188402
Minnesota,2004,9,108886.63770064981
Minnesota,2004,10,109464.14358045683
Minnesota,2004,11,109991.81311213232
Minnesota,2004,12,110542.65564043564
Minnesota,2005,1,111242.4405571766
Minnesota,2005,2,112113.26106000802
Minnesota,2005,3,112832.62283643795
Minnesota,2005,4,113581.86783555087
Minnesota,2005,5,114255.35041514678
Minnesota,2005,6,114940.20253009851
Minnesota,2005,7,115429.96569555554
Minnesota,2005,8,115745.31789403158
Minnesota,2005,9,116075.29292986426
Minnesota,2005,10,116423.58335621565
Minnesota,2005,11,116838.23640996506
Minnesota,2005,12,117196.08777111195
Minnesota,2006,1,117483.6850190584
Minnesota,2006,2,117709.32232994912
Minnesota,2006,3,117861.42096619599
Minnesota,2006,4,118008.30161932645
Minnesota,2006,5,118146.70663114994
Minnesota,2006,6,118278.27345291922
Minnesota,2006,7,118274.65739382373
Minnesota,2006,8,118088.42604503408
Minnesota,2006,9,117665.23167579918
Minnesota,2006,10,117283.17626400065
Minnesota,2006,11,116956.08684977512
Minnesota,2006,12,116772.75410606744
Minnesota,2007,1,116661.55191264313
Minnesota,2007,2,116661.7428375708
Minnesota,2007,3,116584.1831218936
Minnesota,2007,4,116407.14535269096
Minnesota,2007,5,115936.0357467326
Minnesota,2007,6,115449.52818683884
Minnesota,2007,7,114826.4063378458
Minnesota,2007,8,114355.79437379693
Minnesota,2007,9,113818.01470699695
Minnesota,2007,10,113401.39828164213
Minnesota,2007,11,112892.43291604173
Minnesota,2007,12,112247.81061718431
Minnesota,2008,1,111493.93382336051
Minnesota,2008,2,110606.2028085421
Minnesota,2008,3,109835.45242287726
Minnesota,2008,4,109133.81237431325
Minnesota,2008,5,108474.47503586812
Minnesota,2008,6,107817.14775063314
Minnesota,2008,7,107010.40014798737
Minnesota,2008,8,105998.68153191764
Minnesota,2008,9,104833.25926596572
Minnesota,2008,10,103593.58222903644
Minnesota,2008,11,102580.71016593404
Minnesota,2008,12,101705.6640457035
Minnesota,2009,1,100917.92343894801
Minnesota,2009,2,100073.99517367927
Minnesota,2009,3,99036.30405198422
Minnesota,2009,4,97965.10097290477
Minnesota,2009,5,96993.36596046473
Minnesota,2009,6,96323.66524576453
Minnesota,2009,7,95739.82631199551
Minnesota,2009,8,95301.59843804767
Minnesota,2009,9,94800.4946265717
Minnesota,2009,10,94274.07068446733
Minnesota,2009,11,93654.82580663578
Minnesota,2009,12,93089.49249523226
Minnesota,2010,1,92593.20222770037
Minnesota,2010,2,92233.57763992797
Minnesota,2010,3,92111.61208779947
Minnesota,2010,4,92052.10311588288
Minnesota,2010,5,91994.80348917424
Minnesota,2010,6,91703.79191041832
Minnesota,2010,7,91317.39347538467
Minnesota,2010,8,90671.07812105244
Minnesota,2010,9,89824.29869916623
Minnesota,2010,10,88785.80748428957
Minnesota,2010,11,87792.95943370313
Minnesota,2010,12,86729.31245954378
Minnesota,2011,1,85593.9397352539
Minnesota,2011,2,84372.33222525478
Minnesota,2011,3,83330.75984748683
Minnesota,2011,4,82395.23746124645
Minnesota,2011,5,81545.80184738756
Minnesota,2011,6,80676.08759012747
Minnesota,2011,7,79892.19848931898
Minnesota,2011,8,79232.11901845624
Minnesota,2011,9,78638.9438021482
Minnesota,2011,10,78087.15186913949
Minnesota,2011,11,77442.49482282753
Minnesota,2011,12,76712.67161068443
Minnesota,2012,1,76034.25301047036
Minnesota,2012,2,75613.62019234803
Minnesota,2012,3,75505.88995833362
Minnesota,2012,4,75535.07844156238
Minnesota,2012,5,75828.77294208933
Minnesota,2012,6,76427.50944112234
Minnesota,2012,7,77447.41643590324
Minnesota,2012,8,78422.13613779352
Minnesota,2012,9,79414.86083982367
Minnesota,2012,10,80318.66729979907
Minnesota,2012,11,81118.44770504191
Minnesota,2012,12,81793.28235359304
Minnesota,2013,1,82466.42934115352
Minnesota,2013,2,83219.09298478557
Minnesota,2013,3,84005.2880988946
Minnesota,2013,4,84670.94618817439
Minnesota,2013,5,85639.94255076503
Minnesota,2013,6,86765.67855645942
Minnesota,2013,7,88159.6744265569
Minnesota,2013,8,89649.13165566564
Minnesota,2013,9,91263.49838700508
Minnesota,2013,10,92817.18596861773
Minnesota,2013,11,93830.44258209683
Minnesota,2013,12,94556.86242629086
Minnesota,2014,1,94997.08352990293
Minnesota,2014,2,95556.0940519672
Minnesota,2014,3,96075.58533249519
Minnesota,2014,4,96794.73991914293
Minnesota,2014,5,97732.01458102664
Minnesota,2014,6,98593.75133144991
Minnesota,2014,7,99320.34700312364
Minnesota,2014,8,99772.78324802074
Minnesota,2014,9,100111.81578546617
Minnesota,2014,10,100330.33626432557
Minnesota,2014,11,100566.03907169141
Minnesota,2014,12,100943.0352036094
Minnesota,2015,1,101317.88062025286
Minnesota,2015,2,101837.50560480103
Minnesota,2015,3,102510.0717305548
Minnesota,2015,4,103373.88167900062
Minnesota,2015,5,104249.18296815176
Minnesota,2015,6,105000.2244646564
Minnesota,2015,7,105621.69557389883
Minnesota,2015,8,106143.86953444789
Minnesota,2015,9,106546.47794432382
Minnesota,2015,10,107098.37113880344
Minnesota,2015,11,107627.49352134687
Minnesota,2015,12,108421.27719480588
Minnesota,2016,1,109295.6444428472
Minnesota,2016,2,110235.29513382328
Minnesota,2016,3,110981.12774909324
Minnesota,2016,4,111743.15841919773
Minnesota,2016,5,112367.75182706783
Minnesota,2016,6,113127.35489625012
Minnesota,2016,7,113612.07668583535
Minnesota,2016,8,114122.85450289851
Minnesota,2016,9,114671.37834586903
Minnesota,2016,10,115380.53495026672
Minnesota,2016,11,116354.1572809752
Minnesota,2016,12,117410.97722667587
Minnesota,2017,1,118434.21468714508
Minnesota,2017,2,119352.30002670428
Minnesota,2017,3,120257.49116922506
Minnesota,2017,4,121398.43803742707
Minnesota,2017,5,122454.14619595233
Minnesota,2017,6,123418.66163122715
Minnesota,2017,7,124276.69783434685
Minnesota,2017,8,125081.42390658143
Minnesota,2017,9,125744.5122830525
Minnesota,2017,10,126422.91991372053
Minnesota,2017,11,127314.26150575985
Minnesota,2017,12,128461.62388104382
Minnesota,2018,1,130047.68567215715
Minnesota,2018,2,132073.18264529016
Minnesota,2018,3,134601.86078667108
Minnesota,2018,4,136791.4667853044
Minnesota,2018,5,138405.24133392182
Minnesota,2018,6,139106.51082898828
Minnesota,2018,7,139649.17900665567
Minnesota,2018,8,140057.2794578829
Minnesota,2018,9,140575.2203586708
Minnesota,2018,10,140893.27388370727
Minnesota,2018,11,141422.27780248894
Minnesota,2018,12,142172.03519745189
Minnesota,2019,1,143456.90464745866
Minnesota,2019,2,144869.21813537704
Minnesota,2019,3,146370.68986273446
Minnesota,2019,4,147452.29402010425
Minnesota,2019,5,147988.74929381607
Minnesota,2019,6,148131.81436004405
Minnesota,2019,7,148010.70885944366
Minnesota,2019,8,148076.25887583726
Minnesota,2019,9,148092.22378347765
Minnesota,2019,10,148324.30501214296
Minnesota,2019,11,148853.64984434086
Minnesota,2019,12,149764.211690133
Minnesota,2020,1,151044.85177988608
Minnesota,2020,2,152346.02545434894
Minnesota,2020,3,153709.70848588113
Minnesota,2020,4,154886.87285998662
Minnesota,2020,5,155436.55545801733
Minnesota,2020,6,155018.95189753475
Minnesota,2020,7,153948.0140876229
Minnesota,2020,8,153171.60556989998
Minnesota,2020,9,153352.92287761587
Minnesota,2020,10,154387.42945393614
Minnesota,2020,11,155961.14438317006
Minnesota,2020,12,157532.38568475694
Minnesota,2021,1,158832.09931556173
Minnesota,2021,2,159990.37833370912
Minnesota,2021,3,161340.1253343325
Minnesota,2021,4,163080.337676953
Minnesota,2021,5,165084.10012204546
Minnesota,2021,6,167260.20115795938
Minnesota,2021,7,168927.49457942796
Minnesota,2021,8,169679.35332108635
Minnesota,2021,9,169463.35450636368
Minnesota,2021,10,169020.20022123205
Minnesota,2021,11,168916.33554241262
Minnesota,2021,12,169092.14994846468
Minnesota,2022,1,169920.47406633667
Minnesota,2022,2,171120.112106064
Minnesota,2022,3,172480.55810182722
Minnesota,2022,4,173795.32629728643
Minnesota,2022,5,174771.96633080847
Minnesota,2022,6,175882.09330764998
Minnesota,2022,7,176247.4944935113
Minnesota,2022,8,176046.57751741426
Minnesota,2022,9,175274.06535849255
Minnesota,2022,10,174805.3045750584
Minnesota,2022,11,174656.53293512025
Minnesota,2022,12,174373.3060776429
Minnesota,2023,1,173889.0769919708
Minnesota,2023,2,173442.86227240475
Minnesota,2023,3,173143.57738436005
Minnesota,2023,4,173089.49829500756
Minnesota,2023,5,173199.47104203
Minnesota,2023,6,173749.631357739
Minnesota,2023,7,174434.26687258357
Minnesota,2023,8,175131.81616134974
Minnesota,2023,9,175687.27318216732
Minnesota,2023,10,175843.0005335169
Minnesota,2023,11,175950.8094645919
Mississippi,2000,1,
Mississippi,2000,2,
Mississippi,2000,3,
Mississippi,2000,4,
Mississippi,2000,5,
Mississippi,2000,6,
Mississippi,2000,7,
Mississippi,2000,8,
Mississippi,2000,9,
Mississippi,2000,10,
Mississippi,2000,11,
Mississippi,2000,12,
Mississippi,2001,1,
Mississippi,2001,2,
Mississippi,2001,3,
Mississippi,2001,4,
Mississippi,2001,5,
Mississippi,2001,6,
Mississippi,2001,7,
Mississippi,2001,8,
Mississippi,2001,9,
Mississippi,2001,10,
Mississippi,2001,11,
Mississippi,2001,12,
Mississippi,2002,1,
Mississippi,2002,2,
Mississippi,2002,3,
Mississippi,2002,4,
Mississippi,2002,5,
Mississippi,2002,6,
Mississippi,2002,7,
Mississippi,2002,8,
Mississippi,2002,9,
Mississippi,2002,10,
Mississippi,2002,11,
Mississippi,2002,12,
Mississippi,2003,1,
Mississippi,2003,2,
Mississippi,2003,3,
Mississippi,2003,4,
Mississippi,2003,5,
Mississippi,2003,6,
Mississippi,2003,7,
Mississippi,2003,8,
Mississippi,2003,9,
Mississippi,2003,10,
Mississippi,2003,11,
Mississippi,2003,12,
Mississippi,2004,1,
Mississippi,2004,2,
Mississippi,2004,3,
Mississippi,2004,4,
Mississippi,2004,5,
Mississippi,2004,6,
Mississippi,2004,7,
Mississippi,2004,8,
